date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:52:01	957/957	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2013%20Nov%202019%2006:21:55%20GMT	https://demo.zytheme.com/robots.txt		(from )
11:52:02	58563/58563	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/index.html	(from )
11:52:03	1861/1861	---M--	200	added ('OK')	image/png	etag:%225db6b384-745%22	https://demo.zytheme.com/lalan/assets/images/favicon/favicon.png	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/assets/images/favicon/favicon.png	(from https://demo.zytheme.com/lalan/)
11:52:03	173270/173270	---MCZ	200	added ('OK')	text/css	etag:W/%225db6b384-2a4d6%22	https://demo.zytheme.com/lalan/assets/css/external.css	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/assets/css/external.css	(from https://demo.zytheme.com/lalan/)
11:52:04	121260/121260	---MCZ	200	added ('OK')	text/css	etag:W/%225db6b384-1d9ac%22	https://demo.zytheme.com/lalan/assets/css/bootstrap.min.css	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/assets/css/bootstrap.min.css	(from https://demo.zytheme.com/lalan/)
11:52:04	152899/152899	---MCZ	200	added ('OK')	text/css	etag:W/%225db6b384-25543%22	https://demo.zytheme.com/lalan/assets/css/style.css	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/assets/css/style.css	(from https://demo.zytheme.com/lalan/)
11:52:05	58563/58563	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/index.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/index-2.html	(from https://demo.zytheme.com/lalan/)
11:52:06	1191/1191	---M--	200	added ('OK')	image/png	etag:%225db6b384-4a7%22	https://demo.zytheme.com/lalan/assets/images/logo/logo-light.png	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/assets/images/logo/logo-light.png	(from https://demo.zytheme.com/lalan/)
11:52:06	1238/1238	---M--	200	added ('OK')	image/png	etag:%225db6b384-4d6%22	https://demo.zytheme.com/lalan/assets/images/logo/logo-dark.png	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/assets/images/logo/logo-dark.png	(from https://demo.zytheme.com/lalan/)
11:52:07	57573/57573	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/home-map.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/home-map.html	(from https://demo.zytheme.com/lalan/)
11:52:08	57794/57794	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/home-property.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/home-property.html	(from https://demo.zytheme.com/lalan/)
11:52:09	25953/25953	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/home-splash.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/home-splash.html	(from https://demo.zytheme.com/lalan/)
11:52:09	35582/35582	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:16%20GMT	https://demo.zytheme.com/lalan/agents.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/agents.html	(from https://demo.zytheme.com/lalan/)
11:52:10	33867/33867	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:16%20GMT	https://demo.zytheme.com/lalan/agent-profile.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/agent-profile.html	(from https://demo.zytheme.com/lalan/)
11:52:10	38687/38687	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:16%20GMT	https://demo.zytheme.com/lalan/agency-list.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/agency-list.html	(from https://demo.zytheme.com/lalan/)
11:52:11	50371/50371	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:16%20GMT	https://demo.zytheme.com/lalan/agency-profile.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/agency-profile.html	(from https://demo.zytheme.com/lalan/)
11:52:12	39169/39169	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/blog.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/blog.html	(from https://demo.zytheme.com/lalan/)
11:52:13	42513/42513	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/blog-sidebar-right.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/blog-sidebar-right.html	(from https://demo.zytheme.com/lalan/)
11:52:13	42510/42510	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/blog-sidebar-left.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/blog-sidebar-left.html	(from https://demo.zytheme.com/lalan/)
11:52:14	47877/47877	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/blog-single.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/blog-single.html	(from https://demo.zytheme.com/lalan/)
11:52:14	36975/36975	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/page-about.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/page-about.html	(from https://demo.zytheme.com/lalan/)
11:52:14	31191/31191	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/page-contact.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/page-contact.html	(from https://demo.zytheme.com/lalan/)
11:52:15	30002/30002	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/page-faq.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/page-faq.html	(from https://demo.zytheme.com/lalan/)
11:52:15	19140/19140	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/page-404.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/page-404.html	(from https://demo.zytheme.com/lalan/)
11:52:16	31253/31253	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/user-profile.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/user-profile.html	(from https://demo.zytheme.com/lalan/)
11:52:16	29346/29346	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/social-profile.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/social-profile.html	(from https://demo.zytheme.com/lalan/)
11:52:17	34741/34741	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/my-properties.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/my-properties.html	(from https://demo.zytheme.com/lalan/)
11:52:17	34852/34852	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/favourite-properties.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/favourite-properties.html	(from https://demo.zytheme.com/lalan/)
11:52:18	51778/51778	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:16%20GMT	https://demo.zytheme.com/lalan/add-property.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/add-property.html	(from https://demo.zytheme.com/lalan/)
11:52:18	55989/55989	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/properties-grid.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/properties-grid.html	(from https://demo.zytheme.com/lalan/)
11:52:19	41641/41641	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/properties-grid-split.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/properties-grid-split.html	(from https://demo.zytheme.com/lalan/)
11:52:19	53892/53892	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/properties-list.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/properties-list.html	(from https://demo.zytheme.com/lalan/)
11:52:19	46099/46099	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/properties-list-split.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/properties-list-split.html	(from https://demo.zytheme.com/lalan/)
11:52:20	84287/84287	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2009:23:17%20GMT	https://demo.zytheme.com/lalan/property-single-gallery.html	C:/Users/anil.godhani/Desktop/HTTrack%20Websites/PropertyListing/Lalan/demo.zytheme.com/lalan/property-single-gallery.html	(from https://demo.zytheme.com/lalan/)
